Date,Rain,Rain,DownstreamQ
7/14/18 4:05,0,0,0.009675
7/14/18 4:10,0,0,0.00959
7/14/18 4:15,0,0,0.009152
7/14/18 4:20,0,0,0.008261
7/14/18 4:25,0.254,6.4516,0.008231
7/14/18 4:30,0.762,19.3548,0.009337
7/14/18 4:35,1.016,25.8064,0.010211
7/14/18 4:40,0.762,19.3548,0.011226
7/14/18 4:45,1.778,45.1612,0.010106
7/14/18 4:50,0.254,6.4516,0.009544
7/14/18 4:55,0,0,0.008397
7/14/18 5:00,0.254,6.4516,0.007565
7/14/18 5:05,0.254,6.4516,0.006963
7/14/18 5:10,0.254,6.4516,0.006446
7/14/18 5:15,0,0,0.005819
7/14/18 5:20,0.254,6.4516,0.005565
7/14/18 5:25,0,0,0.005536
7/14/18 5:30,0,0,0.005035
7/14/18 5:35,0,0,0.00501
7/14/18 5:40,0,0,0.004934
7/14/18 5:45,0,0,0.004799
7/14/18 5:50,0,0,0.00486
7/14/18 5:55,0.508,12.9032,0.004952
7/14/18 6:00,0.762,19.3548,0.004687
7/14/18 6:05,0.254,6.4516,0.004445
7/14/18 6:10,0.254,6.4516,0.004365
7/14/18 6:15,0,0,0.004218
7/14/18 6:20,0,0,0.0042
7/14/18 6:25,0,0,0.003883
7/14/18 6:30,0,0,0.003659
7/14/18 6:35,0.254,6.4516,0.003825
7/14/18 6:40,0,0,0.004285
7/14/18 6:45,0.762,19.3548,0.004428
7/14/18 6:50,1.27,32.258,0.004552
7/14/18 6:55,0.508,12.9032,0.004313
7/14/18 7:00,0,0,0.004383
7/14/18 7:05,0,0,0.00412
7/14/18 7:10,0,0,0.003944
7/14/18 7:15,0,0,0.003549
7/14/18 7:20,0.254,6.4516,0.003243
7/14/18 7:25,0,0,0.003075
7/14/18 7:30,0,0,0.003152
7/14/18 7:35,0,0,0.002961
7/14/18 7:40,0,0,0.002714
7/14/18 7:45,0,0,0.002678
7/14/18 7:50,0,0,0.002608
7/14/18 7:55,0,0,0.002494
7/14/18 8:00,0,0,0.002548
7/14/18 8:05,0,0,0.002497
7/14/18 8:10,0,0,0.002676
7/14/18 8:15,0,0,0.002844
7/14/18 8:20,0,0,0.002432
7/14/18 8:25,0,0,0.002393
7/14/18 8:30,0,0,0.002619
7/14/18 8:35,0.508,12.9032,0.002685
7/14/18 8:40,0.762,19.3548,0.003066
7/14/18 8:45,0.508,12.9032,0.003185
7/14/18 8:50,1.27,32.258,0.003064
7/14/18 8:55,0.254,6.4516,0.00304
7/14/18 9:00,0,0,0.003351
